BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,set
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-0.2930544500563086,0.09306076206642144,0.12789237226879502,-1.8455702820007134,Test
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.22797383939490468,-0.2252866511889411,-1.3154862269687237,0.4428875090269988,-0.25526382785225676,0.09306076206642144,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.208984216965014,0.4428875090269988,-1.0660462134821682,-0.2529545148650969,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.3934974739799312,-3.7874894719208148,-0.14788106681366275,-0.21359524683891595,0.6588152333096615,0.5656400268079909,-0.8672647508749705,-0.2930544500563086,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Training
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,0.48377660555177204,0.208984216965014,0.4428875090269988,-1.0660462134821682,-0.36193364642662074,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.208984216965014,0.4428875090269988,-1.0660462134821682,0.09306076206642144,0.17223366434040033,1.1464514121567415,Validation
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.2252866511889411,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.12789237226879502,1.5690968027511962,Test
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,1.28720345847566,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.09306076206642144,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,-1.3154862269687237,-0.8672647508749705,0.7199453737146695,0.2694631336858344,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,-0.3934974739799312,-0.18427095569863838,-0.14788106681366275,-0.6608560734597978,0.48377660555177204,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Validation
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,0.22797383939490468,0.09374171334701198,0.208984216965014,0.4428875090269988,0.7199453737146695,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Training
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,-0.6608560734597978,0.6588152333096615,-1.3154862269687237,-2.054168007238335,-0.17708649234667262,-0.36193364642662074,-0.48287291826444145,-1.8455702820007134,Test
1,-1.3391633454955538,-0.3934974739799312,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,-1.3154862269687237,0.4428875090269988,-0.2930544500563086,-0.2529545148650969,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,0.27155999515047524,0.31269386727511694,0.060674122660052676,0.22797383939490468,0.09374171334701198,-1.3154862269687237,0.4428875090269988,-0.0032998380025552887,-0.2529545148650969,0.5322183983538071,-1.8455702820007134,Test
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.12789237226879502,1.5690968027511962,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.12789237226879502,1.5690968027511962,Training
1,-1.3391633454955538,-0.3934974739799312,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,-1.3154862269687237,0.4428875090269988,-0.2930544500563086,-0.2529545148650969,-0.7225192588722757,1.1464514121567415,Training
1,-1.3391633454955538,0.07251899855479604,0.07287439289306086,0.060674122660052676,-0.21359524683891595,-0.34428049217869816,0.208984216965014,0.4428875090269988,0.7199453737146695,-0.36193364642662074,-0.10684051694339547,-1.0514812730437733,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.567829640740407,0.2694631336858344,0.12789237226879502,1.2796161686635004,Training
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-1.0660462134821682,-1.1630665498239954,-0.7225192588722757,-1.8455702820007134,Validation
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-0.567829640740407,0.2694631336858344,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-1.0660462134821682,0.09306076206642144,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,0.27155999515047524,1.1855593285133326,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.2694631336858344,-0.04454279653660431,-1.8455702820007134,Validation
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,0.060674122660052676,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,0.32360294760250685,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Training
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-1.0660462134821682,-1.1630665498239954,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.22797383939490468,0.09374171334701198,0.208984216965014,-0.8672647508749705,0.7199453737146695,-1.1630665498239954,0.5322183983538071,-1.8455702820007134,Training
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.208984216965014,-0.8672647508749705,-1.0660462134821682,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Validation
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,0.36215993549191006,0.2694631336858344,0.5322183983538071,-1.8455702820007134,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.6588152333096615,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.42399015370778526,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.0032998380025552887,0.09306076206642144,0.12789237226879502,-1.8455702820007134,Training
0,-1.3391633454955538,-0.0032998380025552887,0.07287439289306086,0.13117807622599842,1.28720345847566,0.48377660555177204,0.5656400268079909,0.5478770812870031,-0.25526382785225676,0.4117347211217599,-0.09291199669224248,-1.8455702820007134,Validation
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,0.36215993549191006,0.2694631336858344,0.5322183983538071,1.1464514121567415,Training
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.22797383939490468,0.6588152333096615,0.208984216965014,-2.054168007238335,-0.2930544500563086,0.09306076206642144,0.5322183983538071,-1.8455702820007134,Test
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,0.48377660555177204,0.208984216965014,0.4428875090269988,0.8463761447896156,0.2694631336858344,-0.7225192588722757,1.1464514121567415,Training
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,-0.36193364642662074,0.17223366434040033,-1.8455702820007134,Training
0,-1.3391633454955538,0.27155999515047524,0.07287439289306086,-0.14788106681366275,0.22797383939490468,0.09374171334701198,0.208984216965014,0.4428875090269988,0.7199453737146695,0.2694631336858344,0.12789237226879502,-1.0514812730437733,Training
1,-1.3391633454955538,-0.6826536964301648,-3.7874894719208148,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,-0.2930544500563086,0.2694631336858344,-0.7225192588722757,0.9597085184390592,Training
1,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,-0.6608560734597978,0.09374171334701198,-1.3154862269687237,0.4428875090269988,-0.17708649234667262,0.2694631336858344,-0.10684051694339547,-1.8455702820007134,Validation
1,-1.3391633454955538,0.27155999515047524,0.31269386727511694,0.060674122660052676,-0.1794864062289938,0.09374171334701198,0.208984216965014,-2.054168007238335,0.32360294760250685,0.2694631336858344,-0.10684051694339547,1.1464514121567415,Training
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,-0.8672647508749705,0.32360294760250685,0.2694631336858344,-0.7225192588722757,-1.8455702820007134,Test
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.0032998380025552887,0.2694631336858344,0.12789237226879502,-1.8455702820007134,Training
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.2252866511889411,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,0.22797383939490468,0.09374171334701198,0.5656400268079909,0.5478770812870031,-0.25526382785225676,0.4117347211217599,-0.09291199669224248,-1.8455702820007134,Validation
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,-0.21359524683891595,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.567829640740407,-0.2529545148650969,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.22797383939490468,0.09374171334701198,0.208984216965014,0.4428875090269988,0.32360294760250685,0.09306076206642144,-0.04454279653660431,-1.8455702820007134,Test
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,0.36215993549191006,0.2694631336858344,0.5322183983538071,0.8831379307219187,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.567829640740407,0.2694631336858344,0.12789237226879502,1.5690968027511962,Test
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,0.4021652701056091,0.09374171334701198,-1.3154862269687237,-2.054168007238335,-0.2930544500563086,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.17223366434040033,0.9597085184390592,Test
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.2252866511889411,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.09306076206642144,-0.7225192588722757,2.1069133623440344,Test
1,-1.3391633454955538,-0.3934974739799312,0.31269386727511694,-0.14788106681366275,-0.21359524683891595,-0.34428049217869816,-1.3154862269687237,-2.054168007238335,0.7199453737146695,0.09306076206642144,0.5322183983538071,-1.8455702820007134,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.17223366434040033,0.9597085184390592,Validation
0,-1.3391633454955538,-0.0032998380025552887,0.07287439289306086,0.13117807622599842,1.28720345847566,0.48377660555177204,0.5656400268079909,0.5478770812870031,-0.25526382785225676,0.4117347211217599,-0.09291199669224248,0.9597085184390592,Training
0,-1.3391633454955538,-0.3934974739799312,-0.18427095569863838,-0.14788106681366275,-0.6608560734597978,0.48377660555177204,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.12789237226879502,0.8831379307219187,Training
1,-1.3391633454955538,-0.6826536964301648,-0.18427095569863838,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.2694631336858344,0.12789237226879502,1.5050419575601763,Training
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-0.17708649234667262,-1.1630665498239954,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,0.22797383939490468,0.09374171334701198,0.208984216965014,-2.054168007238335,-0.0032998380025552887,0.09306076206642144,-0.04454279653660431,-1.8455702820007134,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.567829640740407,0.2694631336858344,0.12789237226879502,1.5690968027511962,Test
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,0.060674122660052676,-0.21359524683891595,-0.2252866511889411,0.208984216965014,-0.8672647508749705,-0.567829640740407,-0.2529545148650969,0.12789237226879502,-1.8455702820007134,Training
0,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.4021652701056091,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.12789237226879502,1.5690968027511962,Test
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.6588152333096615,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.17223366434040033,0.9597085184390592,Training
1,-1.3391633454955538,-0.0032998380025552887,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-0.17708649234667262,-0.36193364642662074,0.12789237226879502,-1.8455702820007134,Training
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,-0.7225192588722757,0.8831379307219187,Training
1,-1.3391633454955538,-0.3934974739799312,-0.18427095569863838,-0.14788106681366275,0.22797383939490468,0.6588152333096615,-1.3154862269687237,-0.8672647508749705,-0.567829640740407,0.09306076206642144,-0.7225192588722757,-1.8455702820007134,Training
1,-1.3391633454955538,-0.6826536964301648,-0.9300618697440056,0.060674122660052676,-0.1794864062289938,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.567829640740407,0.09306076206642144,0.5322183983538071,-1.8455702820007134,Training
1,-1.3391633454955538,-0.42399015370778526,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-2.054168007238335,-0.17708649234667262,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,-0.8672647508749705,-0.0032998380025552887,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,0.060674122660052676,-0.1794864062289938,0.48377660555177204,0.208984216965014,0.4428875090269988,-1.0660462134821682,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Test
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.0032998380025552887,-0.36193364642662074,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,-0.3934974739799312,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,0.208984216965014,-0.8672647508749705,-0.567829640740407,-0.2529545148650969,0.17223366434040033,-1.8455702820007134,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,-1.3154862269687237,0.4428875090269988,0.7199453737146695,0.09306076206642144,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,-0.0032998380025552887,-0.18427095569863838,-0.14788106681366275,1.28720345847566,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.25526382785225676,0.2694631336858344,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.2252866511889411,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Test
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.6608560734597978,-0.2252866511889411,-1.3154862269687237,0.4428875090269988,-0.0032998380025552887,0.09306076206642144,0.17223366434040033,-1.8455702820007134,Training
1,-1.3391633454955538,0.27155999515047524,0.31269386727511694,-0.14788106681366275,0.22797383939490468,-0.34428049217869816,-1.3154862269687237,-2.054168007238335,0.32360294760250685,0.4117347211217599,-0.7225192588722757,-1.8455702820007134,Test
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,-0.1794864062289938,0.09374171334701198,-1.3154862269687237,0.4428875090269988,-0.17708649234667262,0.2694631336858344,0.17223366434040033,-1.8455702820007134,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,0.36215993549191006,0.2694631336858344,0.5322183983538071,1.1464514121567415,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.21359524683891595,0.09374171334701198,0.5656400268079909,-0.8672647508749705,0.36215993549191006,0.2694631336858344,0.5322183983538071,1.1464514121567415,Training
1,-1.3391633454955538,-0.0032998380025552887,-0.9300618697440056,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.17223366434040033,1.2796161686635004,Training
1,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,-1.3154862269687237,-0.8672647508749705,-1.0660462134821682,-0.2529545148650969,0.17223366434040033,-1.8455702820007134,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,0.060674122660052676,0.22797383939490468,0.09374171334701198,0.208984216965014,-2.054168007238335,-0.0032998380025552887,0.09306076206642144,-0.04454279653660431,0.9597085184390592,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,0.36215993549191006,0.09306076206642144,0.17223366434040033,0.9597085184390592,Test
1,-1.3391633454955538,-0.42399015370778526,-0.18427095569863838,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,-1.3154862269687237,0.4428875090269988,-0.2930544500563086,0.09306076206642144,-0.7225192588722757,-1.8455702820007134,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,0.060674122660052676,-0.6608560734597978,-0.2252866511889411,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.2694631336858344,-0.04454279653660431,-1.8455702820007134,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,1.28720345847566,0.09374171334701198,0.5656400268079909,-0.8672647508749705,-0.567829640740407,0.4117347211217599,0.17223366434040033,-1.8455702820007134,Test
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.17223366434040033,-1.0514812730437733,Training
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,-0.14788106681366275,0.4021652701056091,0.09374171334701198,0.208984216965014,0.4428875090269988,0.36215993549191006,0.2694631336858344,0.17223366434040033,0.9597085184390592,Validation
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,0.060674122660052676,-0.6608560734597978,-0.34428049217869816,0.208984216965014,0.4428875090269988,-0.17708649234667262,0.2694631336858344,-0.04454279653660431,1.2796161686635004,Validation
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,0.09374171334701198,0.208984216965014,0.4428875090269988,-0.2930544500563086,0.2694631336858344,0.12789237226879502,0.8831379307219187,Training
0,-1.3391633454955538,0.27155999515047524,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.34428049217869816,-1.3154862269687237,0.4428875090269988,0.7199453737146695,0.2694631336858344,-0.7225192588722757,1.1464514121567415,Test
0,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,0.22797383939490468,0.09374171334701198,0.208984216965014,-2.054168007238335,-0.0032998380025552887,0.2694631336858344,-0.04454279653660431,1.5050419575601763,Training
0,-1.3391633454955538,-0.0032998380025552887,0.07287439289306086,0.13117807622599842,1.28720345847566,0.48377660555177204,0.5656400268079909,0.5478770812870031,-0.25526382785225676,0.4117347211217599,-0.09291199669224248,-1.8455702820007134,Test
1,-1.3391633454955538,-0.029859111074910016,0.07287439289306086,0.060674122660052676,0.4021652701056091,0.09374171334701198,-1.3154862269687237,-2.054168007238335,-0.567829640740407,0.2694631336858344,0.17223366434040033,1.1464514121567415,Training
0,-1.3391633454955538,0.07251899855479604,0.07287439289306086,-0.14788106681366275,-0.1794864062289938,-0.2252866511889411,-1.3154862269687237,0.4428875090269988,-0.567829640740407,0.2694631336858344,0.17223366434040033,0.8831379307219187,Training
0,-1.3391633454955538,-0.0032998380025552887,0.07287439289306086,0.13117807622599842,1.28720345847566,0.48377660555177204,0.5656400268079909,0.5478770812870031,-0.25526382785225676,0.4117347211217599,-0.09291199669224248,1.5050419575601763,Training
